web-scraper-order,web-scraper-start-url,link,link-href,intervenant1,intervenant_metier1,intervenant2,intervenant3,intervenant_metier2,intervenant_metier3
"1746615922-655","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 82","Interview de Mme Fleur Pellerin, ministre de la culture et de la communication à France-Info le 2 septembre 2015, sur la rentrée scolaire et l'accueil des migrants et des réfugiés.","https://www.vie-publique.fr/discours/196201-interview-de-mme-fleur-pellerin-ministre-de-la-culture-et-de-la-communi","Fleur Pellerin","Fleur Pellerin
               ;","Jean-François Achilli","","Jean-François Achilli",""
"1746615925-656","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 82","Interview de Mme Najat Vallaud-Belkacem, ministre de l'éducation nationale, de l'enseignement supérieur et de la recherche à RTL le 2 septembre 2015, sur la rentrée scolaire et les enseignements moraux et civiques.","https://www.vie-publique.fr/discours/196294-interview-de-mme-najat-vallaud-belkacem-ministre-de-leducation-nationa","Najat Vallaud-Belkacem","Najat Vallaud-Belkacem
               ;","Olivier Mazerolle","","Olivier Mazerolle",""
"1746615930-657","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 81","Interview de M. Thierry Mandon, secrétaire d'Etat à l'enseignement supérieur et à la recherche à Sud Radio le 2 septembre 2015, sur la situation économique, le chômage et la popularité de François Hollande.","https://www.vie-publique.fr/discours/196338-interview-de-m-thierry-mandon-secretaire-detat-lenseignement-super","Thierry Mandon","Thierry Mandon
               ;","Christophe Bordet","","Christophe Bordet",""
"1746615933-658","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 81","Interview de Mme Najat Vallaud-Belkacem, ministre de l'éducation nationale, de l'enseignement supérieur et de la recherche à I-Télé le 3 septembre 2015, sur la rentrée scolaire et la situation politique et économique.","https://www.vie-publique.fr/discours/196295-interview-de-mme-najat-vallaud-belkacem-ministre-de-leducation-nationa","Najat Vallaud-Belkacem","Najat Vallaud-Belkacem
               ;","Bruce Toussaint","","Bruce Toussaint",""
"1746615935-659","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 81","Interview de Mme Myriam El Khomri, ministre du travail, de l'emploi, de la formation professionnelle et du dialogue social à RTL le 3 septembre 2015, sur son parcours politique et ses objectifs au ministère du travail et de l'emploi.","https://www.vie-publique.fr/discours/196372-interview-de-mme-myriam-el-khomri-ministre-du-travail-de-lemploi-de","Myriam El Khomri","Myriam El Khomri","","","",""
"1746615938-660","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 81","Interview de M. Stéphane Le Foll, ministre de l'agriculture, , de l'agroalimentaire et de la forêt, porte-parole du gouvernement, à ""Europe1"" le 4 septembre 2015, sur le débat au sein des pays de l'Europe sur l'accueil des réfugiés.","https://www.vie-publique.fr/discours/196100-interview-de-m-stephane-le-foll-ministre-de-lagriculture-de-lagro","Stéphane Le Foll","Stéphane Le Foll
               ;","Jean-Pierre Elkabbach","","Jean-Pierre Elkabbach",""
"1746615940-661","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 81","Entretien de M. Harlem Désir, secrétaire d'Etat aux affaires européennes, avec TV5 Monde le 7 septembre 2015, sur la situation en Syrie et sur les élections en Grèce.","https://www.vie-publique.fr/discours/196186-entretien-de-m-harlem-desir-secretaire-detat-aux-affaires-europeennes","Harlem Désir","Harlem Désir","","","",""
"1746615943-662","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 81","Interview de M. Laurent Fabius, ministre des affaires étrangères et du développement international, avec RTL le 8 septembre 2015, sur la question des réfugiés, l'avenir de la Syrie, la situation en Ukraine et sur la Conférence de Paris sur le climat.","https://www.vie-publique.fr/discours/196132-interview-de-m-laurent-fabius-ministre-des-affaires-etrangeres-et-du-d","Laurent Fabius","Laurent Fabius
               ;","Olivier Mazerolle","","Olivier Mazerolle",""
"1746615945-663","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 81","Entretien de M. Laurent Fabius, ministre des affaires étrangères et du développement international, dans ""Aujourd'hui en France"" du 8 septembre 2015, sur la situation en Syrie et la question des réfugiés.","https://www.vie-publique.fr/discours/196151-entretien-de-m-laurent-fabius-ministre-des-affaires-etrangeres-et-du-d","Laurent Fabius","Laurent Fabius","","","",""
"1746615948-664","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 81","Interview de M. Michel Sapin, ministre des finances et des comptes publics, à ""BFM/TV"" le 8 septembre 2015, sur l'accueil de réfugiés par la France et les pays européens, sur le contexte de l'intervention militaire en Syrie, sur la taxe audiovisuelle.","https://www.vie-publique.fr/discours/196176-interview-de-m-michel-sapin-ministre-des-finances-et-des-comptes-publi","Michel Sapin","Michel Sapin
               ;","Jean-Jacques Bourdin","","Jean-Jacques Bourdin",""
"1746615951-665","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 81","Interview de M. Bernard Cazeneuve, ministre de l'intérieur, à l'émission ""Les 4 vérités"" sur France 2 le 8 septembre 2015, sur l'annonce faite par la France de l'accueil de 24 000 réfugiés au titre du droit d'asile et les modalités de leur répartition sur le territoire national.","https://www.vie-publique.fr/discours/196311-interview-de-m-bernard-cazeneuve-ministre-de-linterieur-lemission","Bernard Cazeneuve","Bernard Cazeneuve
               ;","Roland Sicard","","Roland Sicard",""
"1746615953-666","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 81","Interview de Mme Marisol Touraine, ministre des affaires sociales, de la santé et des droits des femmes à LCI le 8 septembre 2015, sur la lutte contre le tabagisme et l'introduction du paquet neutre de cigarettes.","https://www.vie-publique.fr/discours/196652-interview-de-mme-marisol-touraine-ministre-des-affaires-sociales-de-la","Marisol Touraine","Marisol Touraine
               ;","Guillaume Durand","","Guillaume Durand",""
"1746615959-667","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 80","Entretien de M. Harlem Désir, secrétaire d'Etat aux affaires européennes, avec Sud Radio le 9 septembre 2015, sur la crise migratoire.","https://www.vie-publique.fr/discours/196154-entretien-de-m-harlem-desir-secretaire-detat-aux-affaires-europeennes","Harlem Désir","Harlem Désir","","","",""
"1746615961-668","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 80","Interview de M. Thierry Braillard, secrétaire d'Etat aux sports à Sud Radio le 9 septembre 2015, sur l'accueil des réfugués de Syrie et le soutien finanncier du monde et des associations sportives.","https://www.vie-publique.fr/discours/196331-interview-de-m-thierry-braillard-secretaire-detat-aux-sports-sud-ra","Thierry Braillard","Thierry Braillard
               ;","Christophe Bordet","","Christophe Bordet",""
"1746615964-669","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 80","Entretien de M. Laurent Fabius, ministre des affaires étrangères et du développement international, avec France 3 le 10 septembre 2015, sur la Conférence de Paris sur le climat et sur l'action de la Russie en Syrie.","https://www.vie-publique.fr/discours/196196-entretien-de-m-laurent-fabius-ministre-des-affaires-etrangeres-et-du-d","Laurent Fabius","Laurent Fabius","","","",""
"1746615966-670","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 80","Interview de Mme Myriam El Khomri, ministre du travail, de l'emploi, de la formation professionnelle et du dialogue social à Europe 1 le 10 septembre 2015, sur le dialogue social et la lutte contre le chômage.","https://www.vie-publique.fr/discours/196373-interview-de-mme-myriam-el-khomri-ministre-du-travail-de-lemploi-de","Myriam El Khomri","Myriam El Khomri
               ;","Jean-Pierre Elkabbach","","Jean-Pierre Elkabbach",""
"1746615969-671","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 80","Interview de Mme Ségolène Royal, ministre de l'écologie, du développement durable et de l'énergie, à France Info le 10 septembre 2015, sur la préparation de la conférence de Paris sur le climat et la politique de l'environnement.","https://www.vie-publique.fr/discours/196379-interview-de-mme-segolene-royal-ministre-de-lecologie-du-developpemen","Ségolène Royal","Ségolène Royal
               ;","Jean-François Achilli","","Jean-François Achilli",""
"1746615971-672","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 80","Interview de M. Jean-Marie Le Guen, secrétaire d'Etat aux relations avec le Parlement, à iTélé le 10 septembre 2015, sur les différents positionnements à droite et à gauche dans la perspective de la présidentielle de 2017, la crise migratoire, l'intervention militaire en Syrie et la préparation de la conférence de Paris sur le climat.","https://www.vie-publique.fr/discours/196380-interview-de-m-jean-marie-le-guen-secretaire-detat-aux-relations-avec","Jean-Marie Le Guen","Jean-Marie Le Guen
               ;","Bruce Toussaint","","Bruce Toussaint",""
"1746615974-673","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 80","Interview de M. Laurent Fabius, ministre des affaires étrangères et du développement international, avec BFMTV et RMC le 11 septembre 2015, sur la situation en Syrie, la question des réfugiés et sur la lutte contre le dérèglement climatique.","https://www.vie-publique.fr/discours/196158-interview-de-m-laurent-fabius-ministre-des-affaires-etrangeres-et-du-d","Laurent Fabius","Laurent Fabius
               ;","Jean-Jacques Bourdin","","Jean-Jacques Bourdin",""
"1746615976-674","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 80","Entretien de M. Laurent Fabius, ministre des affaires étrangères et du développement international, avec RFI le 12 septembre 2015, sur le dérèglement climatique et les crises humanitaires.","https://www.vie-publique.fr/discours/196210-entretien-de-m-laurent-fabius-ministre-des-affaires-etrangeres-et-du-d","Laurent Fabius","Laurent Fabius","","","",""
"1746615979-675","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 80","Entretien de M. Harlem Désir, secrétaire d'Etat aux affaires européennes, avec TV5 Monde, RFI et ""Le Monde"" le 13 septembre 2015, sur la crise migratoire, le référendum en Grande-Bretagne pour la sortie ou non de l'Union européenne, la dette grecque et sur la situation en Syrie.","https://www.vie-publique.fr/discours/196211-entretien-de-m-harlem-desir-secretaire-detat-aux-affaires-europeennes","Harlem Désir","Harlem Désir","","","",""
"1746615981-676","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 80","Interview de M. Bernard Cazeneuve, ministre de l'intérieur, à l'émission ""Le Grand Rende-vous"" d'Europe 1 le 13 septembre 2015, sur l'action de la France face à la crise migratoire en Europe, le dispositif de l'hébergement des réfugiés relevant du droit d'asile et la lutte contre les filières de l'immigration clandestine.","https://www.vie-publique.fr/discours/196326-interview-de-m-bernard-cazeneuve-ministre-de-linterieur-lemission","Bernard Cazeneuve","Bernard Cazeneuve
               ;","Jean-Pierre Elkabbach","","Jean-Pierre Elkabbach",""
"1746615987-677","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 79","Extraits d'un entretien de M. Harlem Désir, secrétaire d'Etat aux affaires européennes, avec Canal Plus le 14 septembre 2015, sur l'Union européenne et les réfugiés.","https://www.vie-publique.fr/discours/196212-extraits-dun-entretien-de-m-harlem-desir-secretaire-detat-aux-affair","Harlem Désir","Harlem Désir","","","",""
"1746615990-678","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 79","Entretien de M. Harlem Désir, secrétaire d'Etat aux affaires européennes, avec ITélé le 14 septembre 2015, sur l'Union européenne face à l'afflux de réfugiés.","https://www.vie-publique.fr/discours/196213-entretien-de-m-harlem-desir-secretaire-detat-aux-affaires-europeennes","Harlem Désir","Harlem Désir","","","",""
"1746615992-679","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 79","Entretien de M. Jean-Yves Le Drian, ministre de la défense, dans ""le Progrès"" du 14 septembre 2015, sur le rôle de l'armée française dans la lutte contre le terrorisme.","https://www.vie-publique.fr/discours/196215-entretien-de-m-jean-yves-le-drian-ministre-de-la-defense-dans-le-pro","Jean-Yves Le Drian","Jean-Yves Le Drian","","","",""
"1746615995-680","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 79","Interview de M. Bernard Cazeneuve, ministre de l'intérieur, à RTL le 14 septembre 2015, sur le rétablissement par l'Allemagne des contrôles aux frontières face à la crise migratoire et le mécanisme de solidarité pour l'accueil des réfugiés en Europe.","https://www.vie-publique.fr/discours/196327-interview-de-m-bernard-cazeneuve-ministre-de-linterieur-rtl-le-14","Bernard Cazeneuve","Bernard Cazeneuve
               ;","Olivier Mazerolle","","Olivier Mazerolle",""
"1746615997-681","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 79","Interview de M. Harlem Désir, secrétaire d'Etat aux affaires européennes, avec LCI le 15 septembre 2015, sur la crise des réfugiés et sur les élections régionales.","https://www.vie-publique.fr/discours/196202-interview-de-m-harlem-desir-secretaire-detat-aux-affaires-europeennes","Harlem Désir","Harlem Désir
               ;","Guillaume Durand","","Guillaume Durand",""
"1746616000-682","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 79","Interview de Mme Najat Vallaud-Belkacem, ministre de l'éducation nationale, de l'enseignement supérieur et de la recherche à France-Info le 15 septembre 2015, sur l'accueil et la scolarisation des enfants immigrés et réfugiés dans le système scolaire.","https://www.vie-publique.fr/discours/196297-interview-de-mme-najat-vallaud-belkacem-ministre-de-leducation-nationa","Najat Vallaud-Belkacem","Najat Vallaud-Belkacem
               ;","Jean-François Achilli","","Jean-François Achilli",""
"1746616002-683","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 79","Interview de Mme Laurence Rossignol, secrétaire d'Etat à la famille, aux personnes âgées, à l'autonomie et à l'enfance à RFI le 15 septembre 2015, sur les mesures en faveur des zones rurales et l'immigration.","https://www.vie-publique.fr/discours/196321-interview-de-mme-laurence-rossignol-secretaire-detat-la-famille-aux","Laurence Rossignol","Laurence Rossignol
               ;","Frédéric Rivière","","Frédéric Rivière",""
"1746616005-684","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 79","Interview de M. Bernard Cazeneuve, ministre de l'intérieur, au journal ""Le Parisien"" du 15 septembre 2015, sur la nécessité d'intensifier les contrôles aux frontières extérieures de l'UE face à la crise migratoire.","https://www.vie-publique.fr/discours/196363-interview-de-m-bernard-cazeneuve-ministre-de-linterieur-au-journal","Bernard Cazeneuve","Bernard Cazeneuve","","","",""
"1746616007-685","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 79","Interview de M. Bernard Cazeneuve, ministre de l'intérieur, avec «Europe1», «I-Télé» et le journal ""Le Monde"" le 15 septembre 2015, sur l'accueil multiséculaire des réfugiés en France et la nécessité de renforcer le contrôle des frontières extérieures de l'UE.","https://www.vie-publique.fr/discours/196364-interview-de-m-bernard-cazeneuve-ministre-de-linterieur-avec-europe","Bernard Cazeneuve","Bernard Cazeneuve","","","",""
"1746616010-686","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 79","Interview de M. Marisol Touraine, ministre des affaires sociales, de la santé et des droits des femmes à France 2 le 15 septembre 2015, sur le dépistage du Sida et la loi sur la modernisation du système de santé.","https://www.vie-publique.fr/discours/196661-interview-de-m-marisol-touraine-ministre-des-affaires-sociales-de-la","Marisol Touraine","Marisol Touraine
               ;","Roland Sicard","","Roland Sicard",""
"1746616015-687","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 78","Interview de M. Jean-Yves Le Drian, ministre de la défense, avec France Inter le 16 septembre 2015, sur la situation en Syrie.","https://www.vie-publique.fr/discours/196204-interview-de-m-jean-yves-le-drian-ministre-de-la-defense-avec-france","Jean-Yves Le Drian","Jean-Yves Le Drian","","","",""
"1746616018-688","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 78","Interview de M. Thierry Mandon, secrétaire d'Etat à l'enseignement supérieur et à la recherche à I-Télé le 16 septembre 2015, sur la rentrée universitaire et le logement étudiant.","https://www.vie-publique.fr/discours/196340-interview-de-m-thierry-mandon-secretaire-detat-lenseignement-super","Thierry Mandon","Thierry Mandon
               ;","Bruce Toussaint","","Bruce Toussaint",""
"1746616020-689","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 78","Interview de M. Jean-Marie Le Guen, secrétaire d'Etat aux relations avec le Parlement, à La Chaîne Info le 16 septembre 2015, sur la décision de la France de procéder à des frappes aériennes en Syrie et la gestion de la crise des migrants.","https://www.vie-publique.fr/discours/196393-interview-de-m-jean-marie-le-guen-secretaire-detat-aux-relations-avec","Jean-Marie Le Guen","Jean-Marie Le Guen
               ;","Guillaume Durand","","Guillaume Durand",""
"1746616023-690","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 78","Interview de Mme Marisol Touraine, ministre des affaires sociales, de la santé et des droits des femmes à RTL le 17 septembre 2015, sur la loi sur la modernisation de la santé et le système de santé publique.","https://www.vie-publique.fr/discours/196662-interview-de-mme-marisol-touraine-ministre-des-affaires-sociales-de-la","Marisol Touraine","Marisol Touraine
               ;","Olivier Mazerolle","","Olivier Mazerolle",""
"1746616025-691","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 78","Interview de M. Jean-Yves Le Drian, ministre de la défense, sur le site ""Le Monde.fr"" du 18 septembre 2015, sur la protection des ressortissants français au Burkina Faso, la lutte contre le terrorisme, la coopération militaire avec l'Arabie saoudite et sur la revente des Mistral.","https://www.vie-publique.fr/discours/196241-interview-de-m-jean-yves-le-drian-ministre-de-la-defense-sur-le-site","Jean-Yves Le Drian","Jean-Yves Le Drian","","","",""
"1746616028-692","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 78","Interview de M. Matthias Fekl, secrétaire d'État au commerce extérieur, à la promotion du tourisme et aux Français de l'étranger, dans le quotidien iranien «Financial Tribune daily» du 19 septembre 2015, sur les relations économiques franco-iraniennes.","https://www.vie-publique.fr/discours/196245-interview-de-m-matthias-fekl-secretaire-detat-au-commerce-exterieur","Matthias Fekl","Matthias Fekl","","","",""
"1746616031-693","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 78","Interview de Mme Marylise Lebranchu, ministre de la décentralisation et de la fonction publique, à Europe 1 le 21 septembre 2015, sur la polémique au sujet des propos du ministre de l'économie, M. Emmanuel Macron, sur le caractère ""inadapté"" du statut de la fonction publique.","https://www.vie-publique.fr/discours/196228-interview-de-mme-marylise-lebranchu-ministre-de-la-decentralisation-et","Marylise Lebranchu","Marylise Lebranchu
               ;","Thomas Sotto","","Thomas Sotto",""
