web-scraper-order,web-scraper-start-url,link,link-href,intervenant1,intervenant_metier1,intervenant2,intervenant3,intervenant_metier2,intervenant_metier3
"1746569275-967","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 251","Interview de Mme Rama Yade, secrétaire d'Etat aux affaires étrangères et aux droits de l'homme, à RFI le 31 mars 2008, notamment sur l'état de santé de Mme Ingrid Betancourt, otage des FARC en Colombie, et sur la situation des droits de l'homme au Tibet.","https://www.vie-publique.fr/discours/170235-interview-de-mme-rama-yade-secretaire-detat-aux-affaires-etrangeres-et","Rama Yade","Rama Yade","","","",""
"1746569278-968","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 251","Interview de M. Bernard Thibault, secrétaire général de la CGT, à LCI le 31 mars 2008, sur le rachat de l'usine métallurgique Arcelor- Mittal de Gandrange, le revenu de solidarité active et le pouvoir d'achat.","https://www.vie-publique.fr/discours/170300-interview-de-m-bernard-thibault-secretaire-general-de-la-cgt-lci-le","Bernard Thibault","Bernard Thibault","","","",""
"1746569280-969","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 251","Interview de M. Jean-Michel Lemétayer, président de la FNSEA, à Europe 1 le 31 mars 2008, sur le développement durable, le débat sur la loi OGM et le congrès de la FNSEA à Nantes.","https://www.vie-publique.fr/discours/170312-interview-de-m-jean-michel-lemetayer-president-de-la-fnsea-europe-1","Jean-Michel Lemetayer","Jean-Michel Lemetayer","","","",""
"1746569283-970","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 251","Interview de Mme Nathalie Kosciusko-Morizet, secrétaire d'Etat chargée de l'écologie et secrétaire générale adjointe à l'UMP, à Radio Classique le 31 mars 2008, sur la mise en oeuvre du Grenelle de l'environnement, le projet de loi sur les OGM et la nouvelle direction de l'UMP.","https://www.vie-publique.fr/discours/170389-interview-de-mme-nathalie-kosciusko-morizet-secretaire-detat-chargee-d","Nathalie Kosciusko-Morizet","Nathalie Kosciusko-Morizet
               ;","Denis Jeambar","Olivier Nahum","Denis Jeambar
               ;","Olivier Nahum
               ;"
"1746569288-971","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 250","Interview de M. Michel Barnier, ministre de l'agriculture et de la pêche, sous forme de chat avec les internautes sur le site internet du Premier ministre (http:/www.premier-ministre.gouv.fr) le 31 mars 2008, sur les enjeux du site www.parlonsagriculture.com, sur la question des OGM et la production alimentaire.","https://www.vie-publique.fr/discours/170558-interview-de-m-michel-barnier-ministre-de-lagriculture-et-de-la-peche","Michel Barnier","Michel Barnier","","","",""
"1746569290-972","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 250","Interview de M. François Fillon, Premier ministre, à France Inter le 1er avril 2008, sur la situation financière de la France, le retour à l'équilibre budgétaire prévu en 2012, l'expérimentation du revenu de solidarité active (RSA) et sur l'envoi de forces militaires supplémentaires en Afghanistan.","https://www.vie-publique.fr/discours/170230-interview-de-m-francois-fillon-premier-ministre-france-inter-le-1er","François Fillon","François Fillon
               ;","Nicolas Demorand","","Nicolas Demorand",""
"1746569293-973","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 250","Interview de M. Jean-Louis Borloo, ministre de l'écologie, de l'énergie, du développement durable et de l'aménagement du territoire, à France Info le 1er avril 2008, sur le débat sur les OGM à l'Assemblée nationale.","https://www.vie-publique.fr/discours/170251-interview-de-m-jean-louis-borloo-ministre-de-lecologie-de-lenergie","Jean-Louis Borloo","Jean-Louis Borloo
               ;","Raphaëlle Duchemin","","Raphaëlle Duchemin",""
"1746569295-974","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 250","Interview de M. Xavier Darcos, ministre de l'éducation nationale, à RMC le 1er avril 2008, sur la baisse des effectifs des enseignants à la rentrée 2008, le niveau scolaire des élèves et la réforme des programmes scolaires à l'école primaire.","https://www.vie-publique.fr/discours/170272-interview-de-m-xavier-darcos-ministre-de-leducation-nationale-rmc","Xavier Darcos","Xavier Darcos
               ;","Guillaume Cahour","","Guillaume Cahour",""
"1746569298-975","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 250","Entretien de M. Jean-Pierre Jouyet, secrétaire d'Etat aux affaires européennes, dans ""Le Monde"" du 1er avril 2008, notamment sur la présidence française de l'Union européenne, les questions institutionnelles européennes et sur le déficit budgétaire français.","https://www.vie-publique.fr/discours/170276-entretien-de-m-jean-pierre-jouyet-secretaire-detat-aux-affaires-europ","Jean-Pierre Jouyet","Jean-Pierre Jouyet","","","",""
"1746569300-976","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 250","Interview de M. Jean-Claude Mailly, secrétaire général de FO, dans ""Le Parisien"" du 1er avril 2008, sur la réforme des retraites et la négociation avec les partenaires sociaux et le gouvernement.","https://www.vie-publique.fr/discours/170307-interview-de-m-jean-claude-mailly-secretaire-general-de-fo-dans-le-p","Jean-Claude Mailly","Jean-Claude Mailly","","","",""
"1746569303-977","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 250","Entretien de M. Bernard Kouchner, ministre des affaires étrangères et européennes, avec RTL le 1er avril 2008, sur l'envoi de troupes supplémentaires en Afghanistan, la libération des six membres de l'Arche de Zoé et le paiement des 6 millions d'euros d'amende aux familles tchadiennes, le combat des Tibétains pour leur autonomie culturelle.","https://www.vie-publique.fr/discours/170359-entretien-de-m-bernard-kouchner-ministre-des-affaires-etrangeres-et-eu","Bernard Kouchner","Bernard Kouchner
               ;","Jean-Michel Aphatie","","Jean-Michel Aphatie",""
"1746569306-978","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 250","Interview de Mme Fadela Amara, secrétaire d'Etat chargée de la politique de la ville, dans ""La lettre de la DIV"" d'avril 2008, sur la mise en oeuvre, le calendrier de la dynamique Espoir banlieues et sur l'action positive du comité interministériel des villes.","https://www.vie-publique.fr/discours/170370-interview-de-mme-fadela-amara-secretaire-detat-chargee-de-la-politique","Fadela Amara","Fadela Amara","","","",""
"1746569308-979","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 250","Interview de Mme Michèle Alliot-Marie, ministre de l'intérieur, de l'outre-mer et des collectivités territoriales, à LCI le 1er avril 2008, sur le risque d'attentats terroristes et l'affaire de la banderole injurieuse envers les Ch'tis.","https://www.vie-publique.fr/discours/170391-interview-de-mme-michele-alliot-marie-ministre-de-linterieur-de-lout","Christophe Barbier","Christophe Barbier","","","",""
"1746569311-980","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 250","Interview de Mme Christine Lagarde, ministre de l'économie, de l'industrie et de l'emploi, à ""Radio classique"" le 2 avril 2008, sur les mesures à prendre ou déjà prises pour réduire les dépenses publiques, et sur la loi de modernisation de l'économie.","https://www.vie-publique.fr/discours/170255-interview-de-mme-christine-lagarde-ministre-de-leconomie-de-lindustr","Christine Lagarde","Christine Lagarde
               ;","Olivier Nahum","Nicolas Beytout","Olivier Nahum
               ;","Nicolas Beytout
               ;"
"1746569316-981","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 249","Interview de M. Jean-Pierre Chevènement, président du Mouvement républicain et citoyen, au ""Figaro"" le 2 avril 2008, sur la polémique née autour des nouveaux programmes scolaires, le ""retour aux fondamentaux à l'école"", notamment l'enseignement du français, la morale laïque.","https://www.vie-publique.fr/discours/170333-interview-de-m-jean-pierre-chevenement-president-du-mouvement-republic","Présidence de la République","Présidence de la République","","","",""
"1746569319-982","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 249","Interview de M. Bernard Accoyer, président de l'Assemblée nationale, dans ""La Croix"" du 2 avril 2008, sur la protection des personnes témoignant contre les sectes et sur son souhait de voir la Miviludes poursuivre son action.","https://www.vie-publique.fr/discours/170395-interview-de-m-bernard-accoyer-president-de-lassemblee-nationale-dan","Bernard Accoyer","Bernard Accoyer","","","",""
"1746569321-983","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 249","Interview de M. Bernard Accoyer, président de l'Assemblée nationale, à Canal Plus le 3 avril 2008, sur la polémique concernant une action de lobbying pour le débat sur les OGM, la proposition de protection des personnes témoignant sur les sectes et l'annonce d'économies budgétaires.","https://www.vie-publique.fr/discours/170397-interview-de-m-bernard-accoyer-president-de-lassemblee-nationale-c","Bernard Accoyer","Bernard Accoyer
               ;","Bruce Toussaint","Caroline Roux","Bruce Toussaint
               ;","Caroline Roux
               ;"
"1746569324-984","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 249","Interview de M. Bernard Laporte, secrétaire d'Etat aux sports, à la jeunesse et à la vie associative, sur internet le 2 avril 2008, sur la violence dans les stades de football et le hooliganisme.","https://www.vie-publique.fr/discours/170467-interview-de-m-bernard-laporte-secretaire-detat-aux-sports-la-jeun","Bernard Laporte","Bernard Laporte","","","",""
